 Nmin= 10000; Nmax= 20000;
17879;95;95;4514
17879;95;95;4655
17879;95;95;5780
17879;95;95;6679
17879;95;95;7965
17879;95;95;8111
17879;95;95;8146
17880;95;95;768
17880;95;95;1658
17880;95;95;2006
17880;95;95;2764
17880;95;95;6276
17880;95;95;8358
17881;95;95;1107
17881;95;95;1693
17881;95;95;1695
17881;95;95;1711
17881;95;95;2116
17881;95;95;2262
17881;95;95;3387
17881;95;95;3776
17881;95;95;3992
17881;95;95;4283
17881;95;95;4958
17881;95;95;5135
17881;95;95;7882
17881;95;95;8110
17882;95;95;554
17882;95;95;1347
17882;95;95;2048
17882;95;95;2137
17882;95;95;2209
17882;95;95;2446
17882;95;95;2448
17882;95;95;3133
17882;95;95;3143
17882;95;95;3235
17882;95;95;3536
17882;95;95;6154
17882;95;95;6321
17882;95;95;6727
17882;95;95;6820
17882;95;95;6893
17882;95;95;7111
17882;95;95;7187
17882;95;95;8577
17883;95;95;1178
17883;95;95;1303
17883;95;95;1345
17883;95;95;1392
17883;95;95;2027
17883;95;95;2655
17883;95;95;3417
17883;95;95;4114
17883;95;95;4515
17883;95;95;4658
17883;95;95;4926
17883;95;95;5460
17883;95;95;6211
17883;95;95;6213
17883;95;95;7306
17883;95;95;7799
17883;95;95;8560
17883;95;95;8664
17884;95;95;752
17884;95;95;754
17884;95;95;1474
17884;95;95;3166
17884;95;95;3534
17884;95;95;3612
17884;95;95;4512
17884;95;95;7848
17884;95;95;7860
17884;95;95;8182
17884;95;95;8270
17885;95;95;1476
17885;95;95;2396
17885;95;95;2499
17885;95;95;2855
17885;95;95;2947
17885;95;95;3817
17885;95;95;4698
17885;95;95;4718
17885;95;95;4859
17885;95;95;5348
17885;95;95;5576
17885;95;95;6155
17885;95;95;6268
17885;95;95;6803
17885;95;95;7406
17885;95;95;8010
17885;95;95;8242
17885;95;95;8563
17886;95;95;921
17886;95;95;2070
17886;95;95;2072
17886;95;95;5162
17886;95;95;5517
17886;95;95;6540
17886;95;95;7972
17887;95;95;1207
17887;95;95;1317
17887;95;95;1319
17887;95;95;1331
17887;95;95;2635
17887;95;95;2767
17887;95;95;3364
17887;95;95;3537
17887;95;95;3689
17887;95;95;3693
17887;95;95;3995
17887;95;95;4516
17887;95;95;4611
17887;95;95;4929
17887;95;95;5135
17887;95;95;5777
17887;95;95;7113
17887;95;95;7189
17887;95;95;7228
17887;95;95;7636
17887;95;95;8748
17888;95;95;178
17888;95;95;1360
17888;95;95;3200
17888;95;95;3202
17888;95;95;5002
17888;95;95;7040
17888;95;95;7816
17888;95;95;8482
17888;95;95;8840
17888;95;95;8858
17889;95;95;178
17889;95;95;1290
17889;95;95;2007
17889;95;95;2473
17889;95;95;2694
17889;95;95;3505
17889;95;95;3951
17889;95;95;4332
17889;95;95;5403
17889;95;95;6778
17889;95;95;6780
17889;95;95;7421
17890;95;95;178
17890;95;95;1292
17890;95;95;1611
17890;95;95;2210
17890;95;95;3169
17890;95;95;3341
17890;95;95;3400
17890;95;95;3656
17890;95;95;3994
17890;95;95;4231
17890;95;95;4241
17890;95;95;4759
17890;95;95;5142
17890;95;95;5601
17890;95;95;5776
17890;95;95;6416
17890;95;95;6730
17890;95;95;8116
17890;95;95;8151
17890;95;95;8841
17890;95;95;8859
17891;95;95;178
17891;95;95;564
17891;95;95;572
17891;95;95;1714
17891;95;95;2051
17891;95;95;2527
17891;95;95;2948
17891;95;95;3077
17891;95;95;4517
17891;95;95;4523
17891;95;95;4979
17891;95;95;6155
17891;95;95;6639
17891;95;95;7932
17891;95;95;8662
17891;95;95;8664
17892;95;95;168
17892;95;95;564
17892;95;95;566
17892;95;95;570
17892;95;95;982
17892;95;95;1062
17892;95;95;1266
17892;95;95;2500
17892;95;95;3538
17892;95;95;6086
17892;95;95;7748
17892;95;95;8464
17892;95;95;8842
17892;95;95;8860
17893;95;95;168
17893;95;95;1925
17893;95;95;2327
17893;95;95;2399
17893;95;95;2424
17893;95;95;2766
17893;95;95;3237
17893;95;95;3470
17893;95;95;3737
17893;95;95;3849
17893;95;95;4331
17893;95;95;4333
17893;95;95;4811
17893;95;95;5310
17893;95;95;6146
17893;95;95;7044
17893;95;95;7584
17893;95;95;8313
17893;95;95;8663
17893;95;95;8840
17894;95;95;931
17894;95;95;961
17894;95;95;1572
17894;95;95;2095
17894;95;95;2636
17894;95;95;2638
17894;95;95;2946
17894;95;95;3105
17894;95;95;3272
17894;95;95;3873
17894;95;95;5060
17894;95;95;5137
17894;95;95;6200
17894;95;95;7122
17894;95;95;7378
17894;95;95;7639
17894;95;95;8016
17895;95;95;368
17895;95;95;933
17895;95;95;3657
17895;95;95;4524
17895;95;95;4566
17895;95;95;5351
17895;95;95;6456
17895;95;95;6662
17895;95;95;7976
17895;95;95;8185
17895;95;95;8841
17896;95;95;914
17896;95;95;1106
17896;95;95;2476
17896;95;95;4862
17896;95;95;5462
17896;95;95;5464
17896;95;95;8042
17897;95;95;953
17897;95;95;1108
17897;95;95;1304
17897;95;95;1477
17897;95;95;1846
17897;95;95;2215
17897;95;95;2258
17897;95;95;3078
17897;95;95;3306
17897;95;95;3390
17897;95;95;3392
17897;95;95;3539
17897;95;95;4810
17897;95;95;5144
17897;95;95;5297
17897;95;95;6284
17897;95;95;6783
17897;95;95;8276
17898;95;95;370
17898;95;95;951
17898;95;95;1179
17898;95;95;2118
17898;95;95;2528
17898;95;95;6459
17898;95;95;8244
17899;95;95;200
17899;95;95;3146
17899;95;95;3202
17899;95;95;3820
17899;95;95;3876
17899;95;95;4525
17899;95;95;4784
17899;95;95;5003
17899;95;95;5390
17899;95;95;5406
17899;95;95;5521
17899;95;95;5641
17899;95;95;5661
17899;95;95;6327
17899;95;95;7124
17899;95;95;7347
17899;95;95;7349
17899;95;95;7382
17899;95;95;7806
17899;95;95;7892
17899;95;95;8860
17900;95;95;200
17900;95;95;386
17900;95;95;1334
17900;95;95;2398
17900;95;95;2892
17900;95;95;3012
17900;95;95;3018
17900;95;95;3780
17900;95;95;5900
17900;95;95;6494
17900;95;95;6898
17900;95;95;7936
17901;95;95;200
17901;95;95;386
17901;95;95;1320
17901;95;95;1612
17901;95;95;1970
17901;95;95;3169
17901;95;95;4379
17901;95;95;5139
17901;95;95;5581
17901;95;95;6091
17901;95;95;6872
17901;95;95;7426
17901;95;95;7642
17901;95;95;8121
17901;95;95;8156
17901;95;95;8290
17901;95;95;8292
17901;95;95;8757
17901;95;95;8765
17901;95;95;8861
17902;95;95;200
17902;95;95;788
17902;95;95;974
17902;95;95;1541
17902;95;95;1713
17902;95;95;1926
17902;95;95;3614
17902;95;95;4290
17902;95;95;4661
17902;95;95;4984
17902;95;95;6645
17902;95;95;8102
17902;95;95;8104
17902;95;95;8306
17903;95;95;165
17903;95;95;217
17903;95;95;538
17903;95;95;549
17903;95;95;769
17903;95;95;1291
17903;95;95;1539
17903;95;95;1924
17903;95;95;2072
17903;95;95;2094
17903;95;95;2163
17903;95;95;2583
17903;95;95;3367
17903;95;95;4246
17903;95;95;4526
17903;95;95;5901
17903;95;95;6665
17903;95;95;7359
17903;95;95;7914
17903;95;95;7916
17903;95;95;8340
17903;95;95;8344
17903;95;95;8766
17903;95;95;8862
17904;95;95;384
17904;95;95;2856
17904;95;95;3506
17904;95;95;7126
17904;95;95;7726
17904;95;95;7728
17904;95;95;7980
17905;95;95;173
17905;95;95;207
17905;95;95;384
17905;95;95;710
17905;95;95;2216
17905;95;95;2259
17905;95;95;2529
17905;95;95;3274
17905;95;95;4380
17905;95;95;4763
17905;95;95;5354
17905;95;95;6761
17905;95;95;7202
17905;95;95;7315
17905;95;95;7934
17905;95;95;8492
17905;95;95;8765
17905;95;95;8863
17906;95;95;173
17906;95;95;207
17906;95;95;1267
17906;95;95;2768
17906;95;95;3013
17906;95;95;3019
17906;95;95;3344
17906;95;95;3691
17906;95;95;4289
17906;95;95;4664
17906;95;95;5606
17906;95;95;5842
17906;95;95;5844
17906;95;95;5902
17906;95;95;6811
17906;95;95;7893
17906;95;95;8571
17907;95;95;173
17907;95;95;207
17907;95;95;376
17907;95;95;378
17907;95;95;585
17907;95;95;753
17907;95;95;924
17907;95;95;2140
17907;95;95;3322
17907;95;95;3615
17907;95;95;3852
17907;95;95;5170
17907;95;95;5900
17907;95;95;6024
17907;95;95;8589
17907;95;95;8766
17908;95;95;376
17908;95;95;378
17908;95;95;2218
17908;95;95;3082
17908;95;95;6278
17908;95;95;6528
17908;95;95;8224
17908;95;95;8574
17909;95;95;180
17909;95;95;1478
17909;95;95;1648
17909;95;95;2697
17909;95;95;2816
17909;95;95;2955
17909;95;95;3271
17909;95;95;3438
17909;95;95;4383
17909;95;95;4762
17909;95;95;5393
17909;95;95;5411
17909;95;95;5843
17909;95;95;5845
17909;95;95;5903
17909;95;95;6222
17909;95;95;6741
17909;95;95;7128
17909;95;95;7549
17909;95;95;7871
17909;95;95;7940
17909;95;95;8855
17910;95;95;180
17910;95;95;1971
17910;95;95;2032
17910;95;95;2584
17910;95;95;2859
17910;95;95;3658
17910;95;95;3762
17910;95;95;5901
17910;95;95;6030
17910;95;95;7204
17910;95;95;7480
17910;95;95;8282
17910;95;95;8679
17911;95;95;180
17911;95;95;964
17911;95;95;1307
17911;95;95;2097
17911;95;95;2450
17911;95;95;3140
17911;95;95;3404
17911;95;95;5709
17911;95;95;6385
17911;95;95;6498
17911;95;95;6670
17911;95;95;6833
17911;95;95;7445
17911;95;95;7729
17911;95;95;7731
17911;95;95;8250
17911;95;95;8473
17911;95;95;8856
17912;95;95;180
17912;95;95;1716
17912;95;95;2530
17912;95;95;3014
17912;95;95;3020
17912;95;95;4814
17912;95;95;7284
17912;95;95;7572
17912;95;95;7918
17912;95;95;7920
17912;95;95;8126
17913;95;95;1180
17913;95;95;1663
17913;95;95;1698
17913;95;95;2217
17913;95;95;2505
17913;95;95;3548
17913;95;95;3624
17913;95;95;4205
17913;95;95;4384
17913;95;95;5256
17913;95;95;5902
17913;95;95;6031
17913;95;95;6903
17913;95;95;7433
17913;95;95;7653
17913;95;95;8107
17913;95;95;8109
17913;95;95;8857
17914;95;95;212
17914;95;95;555
17914;95;95;934
17914;95;95;1333
17914;95;95;4062
17914;95;95;4088
17914;95;95;4788
17914;95;95;6165
17914;95;95;6877
17914;95;95;7418
17914;95;95;7706
17914;95;95;7938
17914;95;95;8023
17914;95;95;8296
17914;95;95;8298
17915;95;95;212
17915;95;95;2120
17915;95;95;2425
17915;95;95;2922
17915;95;95;2956
17915;95;95;3550
17915;95;95;3659
17915;95;95;4163
17915;95;95;4239
17915;95;95;4801
17915;95;95;5357
17915;95;95;5528
17915;95;95;7202
17915;95;95;7206
17915;95;95;7496
17915;95;95;7815
17915;95;95;8858
17915;95;95;8873
17916;95;95;954
17916;95;95;3276
17916;95;95;3726
17916;95;95;5542
17916;95;95;6032
17916;95;95;7354
17916;95;95;7356
17917;95;95;723
17917;95;95;952
17917;95;95;2052
17917;95;95;2585
17917;95;95;3109
17917;95;95;3742
17917;95;95;5008
17917;95;95;5586
17917;95;95;5727
17917;95;95;6043
17917;95;95;6289
17917;95;95;6744
17917;95;95;7020
17917;95;95;8874
17918;95;95;198
17918;95;95;2477
17918;95;95;3172
17918;95;95;3394
17918;95;95;3396
17918;95;95;3549
17918;95;95;3625
17918;95;95;3828
17918;95;95;4619
17918;95;95;5647
17918;95;95;5667
17918;95;95;5787
17918;95;95;7944
17919;95;95;198
17919;95;95;1972
17919;95;95;4804
17919;95;95;5396
17919;95;95;5414
17919;95;95;5469
17919;95;95;5471
17919;95;95;5541
17919;95;95;6033
17919;95;95;6039
17919;95;95;6497
17919;95;95;6532
17919;95;95;6550
17919;95;95;6673
17919;95;95;6978
17919;95;95;8198
17920;95;95;198
17920;95;95;738
17920;95;95;1268
17920;95;95;2096
17920;95;95;2506
17920;95;95;6044
17920;95;95;7204
17920;95;95;7208
17920;95;95;7366
17920;95;95;7656
17921;95;95;198
17921;95;95;2218
17921;95;95;2640
17921;95;95;2642
17921;95;95;2957
17921;95;95;3240
17921;95;95;3700
17921;95;95;3855
17921;95;95;4435
17921;95;95;5198
17921;95;95;5281
17921;95;95;5786
17921;95;95;7053
17921;95;95;7709
17921;95;95;8326
17921;95;95;8664
17922;95;95;573
17922;95;95;740
17922;95;95;1008
17922;95;95;1350
17922;95;95;3140
17922;95;95;4338
17922;95;95;4340
17922;95;95;6040
17922;95;95;7485
17922;95;95;7761
17923;95;95;565
17923;95;95;567
17923;95;95;571
17923;95;95;1131
17923;95;95;1348
17923;95;95;1662
17923;95;95;1715
17923;95;95;2590
17923;95;95;3550
17923;95;95;3626
17923;95;95;5502
17923;95;95;5727
17923;95;95;6166
17923;95;95;7450
17923;95;95;7706
17923;95;95;8029
17923;95;95;8229
17923;95;95;8288
17924;95;95;1610
17924;95;95;2586
17924;95;95;4766
17924;95;95;7130
17924;95;95;7212
17924;95;95;7656
17924;95;95;8678
17924;95;95;8680
17925;95;95;789
17925;95;95;923
17925;95;95;1308
17925;95;95;2480
17925;95;95;4436
17925;95;95;6041
17925;95;95;6390
17925;95;95;6747
17925;95;95;7206
17925;95;95;7438
17925;95;95;7866
17926;95;95;182
17926;95;95;1849
17926;95;95;2055
17926;95;95;3083
17926;95;95;4430
17926;95;95;4438
17926;95;95;5356
17926;95;95;6792
17926;95;95;6794
17926;95;95;6908
17926;95;95;7057
17926;95;95;7576
17926;95;95;7598
17927;95;95;182
17927;95;95;770
17927;95;95;1336
17927;95;95;2032
17927;95;95;2379
17927;95;95;2958
17927;95;95;3207
17927;95;95;3209
17927;95;95;3278
17927;95;95;3904
17927;95;95;4006
17927;95;95;4296
17927;95;95;5915
17927;95;95;6415
17927;95;95;6555
17927;95;95;6819
17927;95;95;6882
17927;95;95;7022
17927;95;95;7714
17927;95;95;8380
17927;95;95;8564
17928;95;95;182
17928;95;95;1320
17928;95;95;1322
17928;95;95;1772
17928;95;95;1810
17928;95;95;4240
17928;95;95;4250
17928;95;95;5532
17928;95;95;6042
17928;95;95;7712
17929;95;95;182
17929;95;95;1755
17929;95;95;2075
17929;95;95;2077
17929;95;95;2860
17929;95;95;2960
17929;95;95;3328
17929;95;95;3766
17929;95;95;4151
17929;95;95;4433
17929;95;95;4437
17929;95;95;4670
17929;95;95;5251
17929;95;95;5399
17929;95;95;7132
17929;95;95;7214
17929;95;95;8079
17929;95;95;8582
17930;95;95;590
17930;95;95;1929
17930;95;95;2429
17930;95;95;2591
17930;95;95;4209
17930;95;95;4431
17930;95;95;4439
17930;95;95;5261
17930;95;95;5916
17930;95;95;6501
17930;95;95;6536
17930;95;95;6554
17930;95;95;7208
17930;95;95;7709
17930;95;95;8201
17930;95;95;8319
17930;95;95;8428
17930;95;95;8882
17931;95;95;754
17931;95;95;756
17931;95;95;963
17931;95;95;1509
17931;95;95;3881
17931;95;95;5175
17931;95;95;7659
17931;95;95;7822
17931;95;95;8585
17932;95;95;548
17932;95;95;3242
17932;95;95;3550
17932;95;95;4068
17932;95;95;6228
17932;95;95;6230
17932;95;95;7326
17932;95;95;8318
17933;95;95;196
17933;95;95;914
17933;95;95;935
17933;95;95;1392
17933;95;95;1718
17933;95;95;2453
17933;95;95;2455
17933;95;95;4434
17933;95;95;4438
17933;95;95;4907
17933;95;95;5152
17933;95;95;5501
17933;95;95;5716
17933;95;95;5917
17933;95;95;6750
17933;95;95;7790
17933;95;95;7907
17933;95;95;8875
17934;95;95;196
17934;95;95;1698
17934;95;95;1700
17934;95;95;3327
17934;95;95;4432
17934;95;95;4440
17934;95;95;6297
17934;95;95;6472
17934;95;95;7134
17934;95;95;7490
17935;95;95;170
17935;95;95;196
17935;95;95;916
17935;95;95;955
17935;95;95;1351
17935;95;95;1611
17935;95;95;1848
17935;95;95;2506
17935;95;95;2863
17935;95;95;2961
17935;95;95;3175
17935;95;95;3313
17935;95;95;3443
17935;95;95;3514
17935;95;95;4233
17935;95;95;5094
17935;95;95;7459
17935;95;95;7715
17935;95;95;8876
17936;95;95;170
17936;95;95;196
17936;95;95;4008
17936;95;95;4430
17936;95;95;5506
17936;95;95;5918
17936;95;95;8516
17937;95;95;175
17937;95;95;205
17937;95;95;1544
17937;95;95;1815
17937;95;95;1970
17937;95;95;2098
17937;95;95;2428
17937;95;95;2592
17937;95;95;3551
17937;95;95;3966
17937;95;95;4435
17937;95;95;5653
17937;95;95;5673
17937;95;95;6296
17937;95;95;6658
17937;95;95;6841
17937;95;95;6985
17937;95;95;6987
17937;95;95;7712
17937;95;95;8877
17938;95;95;175
17938;95;95;205
17938;95;95;586
17938;95;95;1307
17938;95;95;1542
17938;95;95;1773
17938;95;95;1811
17938;95;95;4084
17938;95;95;4732
17938;95;95;4821
17938;95;95;5286
17938;95;95;5288
17938;95;95;6036
17938;95;95;7583
17938;95;95;7662
17938;95;95;7766
17938;95;95;7823
17939;95;95;175
17939;95;95;184
17939;95;95;205
17939;95;95;1132
17939;95;95;1134
17939;95;95;2265
17939;95;95;3627
17939;95;95;3666
17939;95;95;4338
17939;95;95;4770
17939;95;95;5562
17939;95;95;6038
17939;95;95;6048
17939;95;95;6102
17939;95;95;6913
17939;95;95;7136
17939;95;95;8872
17939;95;95;8878
17940;95;95;184
17940;95;95;3698
17940;95;95;5154
17940;95;95;7908
17941;95;95;184
17941;95;95;1335
17941;95;95;1364
17941;95;95;2747
17941;95;95;4436
17941;95;95;4538
17941;95;95;4623
17941;95;95;5100
17941;95;95;5536
17941;95;95;6037
17941;95;95;6420
17941;95;95;6422
17941;95;95;6505
17941;95;95;6540
17941;95;95;8873
17942;95;95;184
17942;95;95;724
17942;95;95;2381
17942;95;95;2702
17942;95;95;3552
17942;95;95;4154
17942;95;95;4156
17942;95;95;5015
17942;95;95;5096
17942;95;95;5419
17942;95;95;5735
17942;95;95;6039
17942;95;95;6049
17942;95;95;6288
17942;95;95;7443
17942;95;95;8387
17943;95;95;369
17943;95;95;1510
17943;95;95;1512
17943;95;95;2055
17943;95;95;3021
17943;95;95;3244
17943;95;95;3969
17943;95;95;6435
17943;95;95;7872
17943;95;95;8209
17943;95;95;8695
17943;95;95;8874
17944;95;95;194
17944;95;95;554
17944;95;95;3478
17944;95;95;3628
17944;95;95;4910
17944;95;95;4912
17945;95;95;194
17945;95;95;4010
17945;95;95;4244
17945;95;95;4539
17945;95;95;5917
17945;95;95;6040
17945;95;95;6050
17945;95;95;7144
17945;95;95;7665
17945;95;95;8241
17945;95;95;8875
17946;95;95;194
17946;95;95;556
17946;95;95;741
17946;95;95;1971
17946;95;95;3966
17946;95;95;3968
17946;95;95;6176
17946;95;95;6681
17946;95;95;6704
17946;95;95;6708
17947;95;95;194
17947;95;95;371
17947;95;95;387
17947;95;95;985
17947;95;95;1397
17947;95;95;1816
17947;95;95;2266
17947;95;95;2268
17947;95;95;2481
17947;95;95;3553
17947;95;95;4213
17947;95;95;4533
17947;95;95;5156
17947;95;95;5266
17947;95;95;7464
17947;95;95;8173
17947;95;95;8436
17947;95;95;8490
17947;95;95;8510
17947;95;95;8695
17948;95;95;186
17948;95;95;966
17948;95;95;1774
17948;95;95;1812
17948;95;95;5100
17948;95;95;5102
17948;95;95;5918
17948;95;95;7492
17948;95;95;7866
17949;95;95;186
17949;95;95;2145
17949;95;95;3022
17949;95;95;3024
17949;95;95;3629
17949;95;95;4266
17949;95;95;4627
17949;95;95;6045
17949;95;95;7064
17949;95;95;8088
17950;95;95;186
17950;95;95;771
17950;95;95;964
17950;95;95;2018
17950;95;95;2358
17950;95;95;3702
17950;95;95;3706
17950;95;95;4391
17950;95;95;7031
17950;95;95;7146
17950;95;95;8789
17951;95;95;186
17951;95;95;192
17951;95;95;385
17951;95;95;4534
17951;95;95;4536
17951;95;95;5919
17951;95;95;6108
17951;95;95;8882
17952;95;95;192
17952;95;95;4996
17952;95;95;6046
17952;95;95;6048
17952;95;95;7774
17952;95;95;8874
17952;95;95;8888
17953;95;95;167
17953;95;95;188
17953;95;95;192
17953;95;95;215
17953;95;95;574
17953;95;95;4248
17953;95;95;6662
17953;95;95;7510
17953;95;95;8881
17953;95;95;8883
17954;95;95;188
17954;95;95;190
17954;95;95;192
17954;95;95;572
17954;95;95;574
17954;95;95;954
17954;95;95;956
17954;95;95;1336
17954;95;95;1338
17954;95;95;1365
17954;95;95;1718
17954;95;95;1720
17954;95;95;2100
17954;95;95;2102
17954;95;95;2482
17954;95;95;2484
17954;95;95;2749
17954;95;95;2864
17954;95;95;2866
17954;95;95;3246
17954;95;95;3248
17954;95;95;3628
17954;95;95;3630
17954;95;95;4010
17954;95;95;4012
17954;95;95;4073
17954;95;95;4392
17954;95;95;4394
17954;95;95;4774
17954;95;95;4776
17954;95;95;5156
17954;95;95;5158
17954;95;95;5538
17954;95;95;5540
17954;95;95;5920
17954;95;95;5922
17954;95;95;6302
17954;95;95;6304
17954;95;95;6684
17954;95;95;6686
17954;95;95;6707
17954;95;95;6711
17954;95;95;7066
17954;95;95;7068
17954;95;95;7335
17954;95;95;7448
17954;95;95;7450
17954;95;95;7830
17954;95;95;7832
17954;95;95;8212
17954;95;95;8214
17954;95;95;8594
17954;95;95;8596
17954;95;95;8789
17954;95;95;8875
17954;95;95;8889
17955;95;95;188
17955;95;95;190
17955;95;95;210
17955;95;95;377
17955;95;95;379
17955;95;95;566
17955;95;95;568
17955;95;95;572
17955;95;95;755
17955;95;95;757
17955;95;95;1133
17955;95;95;1135
17955;95;95;1322
17955;95;95;1324
17955;95;95;1511
17955;95;95;1513
17955;95;95;1648
17955;95;95;1700
17955;95;95;1702
17955;95;95;1852
17955;95;95;1972
17955;95;95;2078
17955;95;95;2080
